run_ts_utc,experiment_name,model,feature_set,logloss,accuracy,macro_f1,home_recall,draw_recall,away_recall
2026-05-20T17:50:20.318298+00:00,season_backtest_2023_2024,xgb,market_only,0.988658,0.52968,,,,
2026-05-20T17:50:20.318298+00:00,season_backtest_2023_2024,mlp,market_only,0.961893,0.552511,,,,
2026-05-20T17:50:20.318298+00:00,season_backtest_2023_2024,xgb,market_plus_context,0.990214,0.530822,,,,
2026-05-20T17:50:20.318298+00:00,season_backtest_2023_2024,mlp,market_plus_context,0.979798,0.547945,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,xgb,all_features,0.984793,0.53274,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,mlp,all_features,0.992152,0.518754,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,xgb,core_18,0.984893,0.540369,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,mlp,core_18,0.987719,0.51049,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,xgb,no_new_data_features,0.984893,0.540369,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,mlp,no_new_data_features,0.987719,0.51049,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,xgb,no_new_local_features,0.985587,0.525747,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,mlp,no_new_local_features,0.98332,0.509218,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,xgb,no_new_local_stats,0.983177,0.527654,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,mlp,no_new_local_stats,0.982986,0.514304,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,xgb,no_understat_xg,0.983292,0.53274,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,mlp,no_understat_xg,0.991541,0.508582,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,xgb,no_odds_context,0.98674,0.525111,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,mlp,no_odds_context,0.998145,0.494596,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,xgb,core_plus_odds,0.982624,0.534647,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,mlp,core_plus_odds,0.98847,0.521933,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,xgb,core_plus_stats,0.985424,0.535283,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,mlp,core_plus_stats,0.998345,0.502861,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,xgb,core_plus_new_local,0.983292,0.53274,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,mlp,core_plus_new_local,1.013888,0.485696,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,xgb,core_plus_understat_xg,0.985587,0.525747,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,mlp,core_plus_understat_xg,1.004659,0.505404,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,xgb,core_plus_external_context,0.984893,0.540369,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,mlp,core_plus_external_context,0.987863,0.507947,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,xgb,market_plus_understat_xg,0.984293,0.527018,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,mlp,market_plus_understat_xg,0.986786,0.515575,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,xgb,market_plus_external_context,0.980423,0.527654,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,mlp,market_plus_external_context,0.976713,0.527654,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,xgb,market_context_plus_understat_xg,0.982455,0.527018,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,mlp,market_context_plus_understat_xg,0.987168,0.516211,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,xgb,market_context_plus_external_context,0.980496,0.530197,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,mlp,market_context_plus_external_context,1.017298,0.530197,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,xgb,no_external_context,0.984793,0.53274,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,mlp,no_external_context,0.991361,0.513032,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,xgb,no_market,0.99544,0.516211,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,mlp,no_market,1.004345,0.507311,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,xgb,no_elo,0.984377,0.533376,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,mlp,no_elo,0.989813,0.51494,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,xgb,no_xg,0.984729,0.532104,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,mlp,no_xg,0.997544,0.507947,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,xgb,no_momentum,0.985351,0.527018,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,mlp,no_momentum,0.992527,0.521933,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,xgb,no_rest,0.983057,0.531469,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,mlp,no_rest,0.991107,0.526383,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,xgb,no_form,0.984558,0.529561,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,mlp,no_form,0.995601,0.520025,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,xgb,model_only,0.999661,0.51049,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,mlp,model_only,0.995498,0.509854,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,xgb,market_only,0.980423,0.527654,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,mlp,market_only,1.017801,0.494596,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,xgb,market_plus_context,0.980496,0.530197,,,,
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,mlp,market_plus_context,0.979525,0.530197,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,xgb,all_features,0.984793,0.53274,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,mlp,all_features,0.992152,0.518754,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,xgb,core_18,0.984893,0.540369,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,mlp,core_18,0.987719,0.51049,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,xgb,no_new_data_features,0.984893,0.540369,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,mlp,no_new_data_features,0.987719,0.51049,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,xgb,no_new_local_features,0.985587,0.525747,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,mlp,no_new_local_features,0.98332,0.509218,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,xgb,no_new_local_stats,0.983177,0.527654,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,mlp,no_new_local_stats,0.982986,0.514304,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,xgb,no_understat_xg,0.983292,0.53274,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,mlp,no_understat_xg,0.991541,0.508582,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,xgb,no_odds_context,0.98674,0.525111,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,mlp,no_odds_context,0.998145,0.494596,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,xgb,core_plus_odds,0.982624,0.534647,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,mlp,core_plus_odds,0.98847,0.521933,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,xgb,core_plus_stats,0.985424,0.535283,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,mlp,core_plus_stats,0.998345,0.502861,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,xgb,core_plus_new_local,0.983292,0.53274,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,mlp,core_plus_new_local,1.013888,0.485696,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,xgb,core_plus_understat_xg,0.985587,0.525747,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,mlp,core_plus_understat_xg,1.004659,0.505404,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,xgb,core_plus_external_context,0.984893,0.540369,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,mlp,core_plus_external_context,0.987863,0.507947,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,xgb,market_plus_understat_xg,0.984293,0.527018,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,mlp,market_plus_understat_xg,0.986786,0.515575,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,xgb,market_plus_external_context,0.980423,0.527654,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,mlp,market_plus_external_context,0.976713,0.527654,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,xgb,market_context_plus_understat_xg,0.982455,0.527018,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,mlp,market_context_plus_understat_xg,0.987168,0.516211,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,xgb,market_context_plus_external_context,0.980496,0.530197,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,mlp,market_context_plus_external_context,1.017298,0.530197,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,xgb,no_external_context,0.984793,0.53274,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,mlp,no_external_context,0.991361,0.513032,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,xgb,no_market,0.99544,0.516211,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,mlp,no_market,1.004345,0.507311,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,xgb,no_elo,0.984377,0.533376,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,mlp,no_elo,0.989813,0.51494,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,xgb,no_xg,0.984729,0.532104,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,mlp,no_xg,0.997544,0.507947,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,xgb,no_momentum,0.985351,0.527018,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,mlp,no_momentum,0.992527,0.521933,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,xgb,no_rest,0.983057,0.531469,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,mlp,no_rest,0.991107,0.526383,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,xgb,no_form,0.984558,0.529561,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,mlp,no_form,0.995601,0.520025,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,xgb,model_only,0.999661,0.51049,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,mlp,model_only,0.995498,0.509854,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,xgb,market_only,0.980423,0.527654,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,mlp,market_only,1.017801,0.494596,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,xgb,market_plus_context,0.980496,0.530197,,,,
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,mlp,market_plus_context,0.979525,0.530197,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,xgb,all_features,0.984793,0.53274,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,mlp,all_features,0.992152,0.518754,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,xgb,core_18,0.984893,0.540369,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,mlp,core_18,0.987719,0.51049,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,xgb,no_new_data_features,0.984893,0.540369,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,mlp,no_new_data_features,0.987719,0.51049,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,xgb,no_new_local_features,0.985587,0.525747,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,mlp,no_new_local_features,0.98332,0.509218,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,xgb,no_new_local_stats,0.983177,0.527654,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,mlp,no_new_local_stats,0.982986,0.514304,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,xgb,no_understat_xg,0.983292,0.53274,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,mlp,no_understat_xg,0.991541,0.508582,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,xgb,no_odds_context,0.98674,0.525111,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,mlp,no_odds_context,0.998145,0.494596,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,xgb,core_plus_odds,0.982624,0.534647,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,mlp,core_plus_odds,0.98847,0.521933,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,xgb,core_plus_stats,0.985424,0.535283,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,mlp,core_plus_stats,0.998345,0.502861,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,xgb,core_plus_new_local,0.983292,0.53274,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,mlp,core_plus_new_local,1.013888,0.485696,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,xgb,core_plus_understat_xg,0.985587,0.525747,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,mlp,core_plus_understat_xg,1.004659,0.505404,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,xgb,core_plus_external_context,0.984893,0.540369,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,mlp,core_plus_external_context,0.987863,0.507947,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,xgb,market_plus_understat_xg,0.984293,0.527018,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,mlp,market_plus_understat_xg,0.986786,0.515575,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,xgb,market_plus_external_context,0.980423,0.527654,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,mlp,market_plus_external_context,0.976713,0.527654,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,xgb,market_context_plus_understat_xg,0.982455,0.527018,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,mlp,market_context_plus_understat_xg,0.987168,0.516211,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,xgb,market_context_plus_external_context,0.980496,0.530197,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,mlp,market_context_plus_external_context,1.017298,0.530197,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,xgb,no_external_context,0.984793,0.53274,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,mlp,no_external_context,0.991361,0.513032,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,xgb,no_market,0.99544,0.516211,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,mlp,no_market,1.004345,0.507311,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,xgb,no_elo,0.984377,0.533376,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,mlp,no_elo,0.989813,0.51494,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,xgb,no_xg,0.984729,0.532104,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,mlp,no_xg,0.997544,0.507947,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,xgb,no_momentum,0.985351,0.527018,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,mlp,no_momentum,0.992527,0.521933,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,xgb,no_rest,0.983057,0.531469,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,mlp,no_rest,0.991107,0.526383,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,xgb,no_form,0.984558,0.529561,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,mlp,no_form,0.995601,0.520025,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,xgb,model_only,0.999661,0.51049,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,mlp,model_only,0.995498,0.509854,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,xgb,market_only,0.980423,0.527654,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,mlp,market_only,1.017801,0.494596,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,xgb,market_plus_context,0.980496,0.530197,,,,
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,mlp,market_plus_context,0.979525,0.530197,,,,
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,xgb,all_features,0.986545,0.527654,0.406668,0.768012,0.017456,0.606695
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,mlp,all_features,1.021645,0.488239,0.430262,0.665706,0.15212,0.512552
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,xgb,core_18,0.982355,0.529561,0.412403,0.757925,0.024938,0.621339
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,mlp,core_18,0.993505,0.518118,0.417919,0.778098,0.057357,0.527197
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,xgb,no_new_data_features,0.982355,0.529561,0.412403,0.757925,0.024938,0.621339
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,mlp,no_new_data_features,0.993505,0.518118,0.417919,0.778098,0.057357,0.527197
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,xgb,no_new_local_features,0.984432,0.527654,0.412853,0.759366,0.024938,0.612971
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,mlp,no_new_local_features,0.988833,0.520025,0.399576,0.716138,0.007481,0.665272
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,xgb,no_new_local_stats,0.98416,0.528926,0.409328,0.76513,0.017456,0.615063
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,mlp,no_new_local_stats,0.991203,0.533376,0.435186,0.753602,0.064838,0.606695
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,xgb,no_understat_xg,0.98589,0.527018,0.405781,0.76513,0.014963,0.610879
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,mlp,no_understat_xg,1.014458,0.493961,0.448852,0.60951,0.189526,0.58159
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,xgb,no_odds_context,0.986244,0.525747,0.405315,0.757925,0.014963,0.617155
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,mlp,no_odds_context,1.049206,0.490146,0.439493,0.642651,0.177057,0.531381
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,xgb,core_plus_odds,0.982207,0.531469,0.411975,0.766571,0.022444,0.617155
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,mlp,core_plus_odds,1.011804,0.483153,0.439455,0.600865,0.187032,0.560669
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,xgb,core_plus_stats,0.986284,0.525111,0.40312,0.762248,0.012469,0.610879
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,mlp,core_plus_stats,1.122276,0.474253,0.421427,0.652738,0.167082,0.472803
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,xgb,core_plus_new_local,0.98589,0.527018,0.405781,0.76513,0.014963,0.610879
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,mlp,core_plus_new_local,0.996686,0.520025,0.400401,0.729107,0.012469,0.642259
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,xgb,core_plus_understat_xg,0.984432,0.527654,0.412853,0.759366,0.024938,0.612971
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,mlp,core_plus_understat_xg,0.988362,0.520661,0.444235,0.747839,0.117207,0.529289
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,xgb,core_plus_external_context,0.982355,0.529561,0.412403,0.757925,0.024938,0.621339
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,mlp,core_plus_external_context,0.984424,0.530197,0.411167,0.743516,0.022444,0.646444
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,xgb,market_plus_understat_xg,0.984115,0.521933,0.411904,0.744957,0.029925,0.610879
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,mlp,market_plus_understat_xg,0.98356,0.524476,0.430931,0.752161,0.072319,0.573222
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,xgb,market_plus_external_context,0.981256,0.530197,0.408744,0.76513,0.017456,0.619247
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,mlp,market_plus_external_context,0.991086,0.517483,0.43137,0.681556,0.074813,0.650628
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,xgb,market_context_plus_understat_xg,0.982809,0.530197,0.415334,0.769452,0.027431,0.604603
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,mlp,market_context_plus_understat_xg,0.982175,0.534011,0.412209,0.832853,0.029925,0.523013
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,xgb,market_context_plus_external_context,0.980068,0.530197,0.407599,0.76513,0.014963,0.621339
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,mlp,market_context_plus_external_context,0.980138,0.527654,0.434149,0.762248,0.072319,0.569038
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,xgb,no_external_context,0.986545,0.527654,0.406668,0.768012,0.017456,0.606695
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,mlp,no_external_context,0.991859,0.525747,0.459711,0.733429,0.159601,0.531381
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,xgb,no_market,0.996064,0.52384,0.398036,0.755043,0.004988,0.623431
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,mlp,no_market,1.023512,0.481882,0.446385,0.597983,0.23192,0.523013
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,xgb,no_elo,0.986836,0.527018,0.408288,0.762248,0.01995,0.610879
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,mlp,no_elo,1.022207,0.479339,0.447764,0.602305,0.259352,0.485356
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,xgb,no_xg,0.986625,0.528926,0.408044,0.766571,0.017456,0.612971
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,mlp,no_xg,0.996703,0.509854,0.420253,0.708934,0.067332,0.59205
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,xgb,no_momentum,0.987253,0.52829,0.408649,0.766571,0.01995,0.608787
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,mlp,no_momentum,1.015954,0.490782,0.458395,0.572046,0.244389,0.579498
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,xgb,no_rest,0.985035,0.526383,0.404196,0.769452,0.014963,0.60251
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,mlp,no_rest,1.001999,0.514304,0.440108,0.665706,0.104738,0.638075
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,xgb,no_form,0.986353,0.526383,0.406137,0.76513,0.017456,0.606695
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,mlp,no_form,1.003705,0.507311,0.441449,0.645533,0.124688,0.627615
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,xgb,model_only,0.999842,0.509218,0.397433,0.685879,0.01995,0.66318
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,mlp,model_only,1.002395,0.51049,0.3848,0.714697,0.0,0.642259
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,xgb,market_only,0.981256,0.530197,0.408744,0.76513,0.017456,0.619247
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,mlp,market_only,0.984297,0.538462,0.425076,0.786744,0.037406,0.598326
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,xgb,market_plus_context,0.980068,0.530197,0.407599,0.76513,0.014963,0.621339
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,mlp,market_plus_context,0.978335,0.538462,0.402614,0.804035,0.0,0.604603
2026-05-29T20:28:24.011808+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,xgb,all_features,0.975453,0.540525,0.40641,0.835598,0.002288,0.571675
2026-05-29T20:28:24.011808+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,mlp,all_features,1.321315,0.464041,0.42011,0.665761,0.201373,0.405872
2026-05-29T20:28:24.011808+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,xgb,core_18,0.97458,0.53653,0.401763,0.841033,0.002288,0.552677
2026-05-29T20:28:24.011808+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,mlp,core_18,0.988736,0.530251,0.425687,0.802989,0.050343,0.545769
2026-05-29T20:28:24.011808+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,xgb,no_new_data_features,0.97458,0.53653,0.401763,0.841033,0.002288,0.552677
2026-05-29T20:28:24.011808+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,mlp,no_new_data_features,0.988736,0.530251,0.425687,0.802989,0.050343,0.545769
2026-05-29T20:28:24.011808+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,xgb,no_new_local_features,0.975074,0.537671,0.403328,0.838315,0.002288,0.559585
2026-05-29T20:28:24.011808+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,mlp,no_new_local_features,1.188119,0.489726,0.443232,0.664402,0.189931,0.493955
2026-05-29T20:28:24.011808+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,xgb,no_new_local_stats,0.974255,0.540525,0.407172,0.839674,0.004577,0.564767
2026-05-29T20:28:24.011808+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,mlp,no_new_local_stats,0.989479,0.517123,0.42518,0.790761,0.06865,0.507772
2026-05-29T20:28:24.011808+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,xgb,no_understat_xg,0.974813,0.5371,0.401571,0.845109,0.0,0.55095
