run_ts_utc,experiment_name,train_cut,test_cut,test_end,model,logloss,accuracy,macro_f1,home_recall,draw_recall,away_recall,home_precision,draw_precision,away_precision,bets,hit_rate,roi,profit,avg_odds,winner_logloss,winner_roi
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,2022-07-01,2023-07-01,2024-07-01,base,0.980528,0.525114,0.396683,0.8,0.00216,0.589888,0.538324,0.5,0.501592,1077,25.9053,-17.1991,-3.949,4.0261,0,0
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,2022-07-01,2023-07-01,2024-07-01,market,0.955551,0.550228,0.414985,0.84106,0.0,0.616105,0.55507,0.0,0.541118,0,0.0,0.0,0.0,0.0,1,0
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,2022-07-01,2023-07-01,2024-07-01,market_corr,0.955551,0.550228,0.414985,0.84106,0.0,0.616105,0.55507,0.0,0.541118,0,0.0,0.0,0.0,0.0,0,0
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,2022-07-01,2023-07-01,2024-07-01,meta,0.982204,0.546233,0.409791,0.871523,0.0,0.559925,0.540674,0.0,0.564151,1075,21.3953,-25.1441,-4.5475,4.4488,0,0
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,2022-07-01,2023-07-01,2024-07-01,logreg,0.961402,0.548516,0.413351,0.859603,0.00216,0.582397,0.544463,1.0,0.556351,937,24.4397,-5.4145,-0.5836,4.3038,0,1
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,2022-07-01,2023-07-01,2024-07-01,mlp,0.977419,0.5371,0.410963,0.831788,0.012959,0.574906,0.547993,0.333333,0.522109,1200,23.75,-19.9979,-4.3389,4.1568,0,0
2026-05-30T00:02:01.423994+00:00,season_backtest_2023_2024_opening_market_opening_price_no_move,2022-07-01,2023-07-01,2024-07-01,ensemble,0.959338,0.550799,0.415224,0.847682,0.0,0.608614,0.551724,0.0,0.548986,173,8.0925,-38.2735,-0.2692,7.0661,0,0
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,2023-07-01,2024-07-01,2025-07-01,base,1.01049,0.520548,0.392915,0.789402,0.004577,0.568221,0.527702,0.4,0.509288,1267,20.5209,-14.4337,-3.5302,4.6696,0,0
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,2023-07-01,2024-07-01,2025-07-01,market,0.964021,0.535959,0.402887,0.826087,0.002288,0.569948,0.531934,0.333333,0.544554,0,0.0,0.0,0.0,0.0,1,0
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,2023-07-01,2024-07-01,2025-07-01,market_corr,0.9641,0.535388,0.402815,0.819293,0.002288,0.576857,0.533628,0.333333,0.53958,188,16.4894,-13.3407,-0.1339,5.0756,0,0
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,2023-07-01,2024-07-01,2025-07-01,meta,0.972397,0.53653,0.400147,0.849185,0.0,0.544041,0.527426,0.0,0.555556,635,23.622,-14.2595,-0.9697,4.0701,0,0
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,2023-07-01,2024-07-01,2025-07-01,logreg,0.964236,0.54395,0.432041,0.802989,0.04119,0.594128,0.549767,0.382979,0.546032,1300,30.3846,1.2572,0.22,3.9144,0,1
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,2023-07-01,2024-07-01,2025-07-01,mlp,0.983191,0.525685,0.433779,0.728261,0.066362,0.614853,0.550308,0.29,0.525074,1384,31.4306,-5.257,-1.7869,3.7022,0,0
2026-05-30T00:07:48.843499+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,2023-07-01,2024-07-01,2025-07-01,ensemble,0.96436,0.535388,0.40109,0.827446,0.0,0.568221,0.531878,0.0,0.543802,0,0.0,0.0,0.0,0.0,0,0
2026-05-30T12:01:59.537470+00:00,user_retrain,2024-07-01,2025-07-01,,base,0.995673,0.51494,0.395182,0.766571,0.017456,0.566946,0.548454,0.28,0.468858,921,23.3442,-20.8188,-3.5671,4.0549,0,0
2026-05-30T12:01:59.537470+00:00,user_retrain,2024-07-01,2025-07-01,,market,0.973977,0.538462,0.401705,0.82853,0.002494,0.566946,0.551823,1.0,0.511321,0,0.0,0.0,0.0,0.0,0,0
2026-05-30T12:01:59.537470+00:00,user_retrain,2024-07-01,2025-07-01,,market_corr,0.973977,0.538462,0.401705,0.82853,0.002494,0.566946,0.551823,1.0,0.511321,0,0.0,0.0,0.0,0.0,0,0
2026-05-30T12:01:59.537470+00:00,user_retrain,2024-07-01,2025-07-01,,meta,0.981611,0.530197,0.408532,0.76513,0.017456,0.619247,0.563694,0.368421,0.48366,736,25.4076,-10.0153,-0.947,4.1631,0,0
2026-05-30T12:01:59.537470+00:00,user_retrain,2024-07-01,2025-07-01,,logreg,0.973762,0.536554,0.411363,0.775216,0.014963,0.627615,0.574173,0.428571,0.482315,224,37.5,-4.494,-0.1296,2.9863,1,0
2026-05-30T12:01:59.537470+00:00,user_retrain,2024-07-01,2025-07-01,,mlp,0.989198,0.518754,0.409104,0.778098,0.037406,0.546025,0.556128,0.230769,0.486034,1139,25.7243,-3.5198,-0.7628,4.1737,0,1
2026-05-30T12:01:59.537470+00:00,user_retrain,2024-07-01,2025-07-01,,ensemble,0.974181,0.536554,0.400651,0.821326,0.002494,0.57113,0.551791,1.0,0.506494,0,0.0,0.0,0.0,0.0,0,0
2026-06-01T20:11:15.089049+00:00,user_retrain,2024-07-01,2025-07-01,,base,0.995673,0.51494,0.395182,0.766571,0.017456,0.566946,0.548454,0.28,0.468858,921,23.3442,-20.8188,-3.5671,4.0549,0,0
2026-06-01T20:11:15.089049+00:00,user_retrain,2024-07-01,2025-07-01,,market,0.973977,0.538462,0.401705,0.82853,0.002494,0.566946,0.551823,1.0,0.511321,0,0.0,0.0,0.0,0.0,0,0
2026-06-01T20:11:15.089049+00:00,user_retrain,2024-07-01,2025-07-01,,market_corr,0.973977,0.538462,0.401705,0.82853,0.002494,0.566946,0.551823,1.0,0.511321,0,0.0,0.0,0.0,0.0,0,0
2026-06-01T20:11:15.089049+00:00,user_retrain,2024-07-01,2025-07-01,,meta,0.981611,0.530197,0.408532,0.76513,0.017456,0.619247,0.563694,0.368421,0.48366,736,25.4076,-10.0153,-0.947,4.1631,0,0
2026-06-01T20:11:15.089049+00:00,user_retrain,2024-07-01,2025-07-01,,logreg,0.973762,0.536554,0.411363,0.775216,0.014963,0.627615,0.574173,0.428571,0.482315,224,37.5,-4.494,-0.1296,2.9863,1,0
2026-06-01T20:11:15.089049+00:00,user_retrain,2024-07-01,2025-07-01,,mlp,0.989198,0.518754,0.409104,0.778098,0.037406,0.546025,0.556128,0.230769,0.486034,1139,25.7243,-3.5198,-0.7628,4.1737,0,1
2026-06-01T20:11:15.089049+00:00,user_retrain,2024-07-01,2025-07-01,,ensemble,0.974181,0.536554,0.400651,0.821326,0.002494,0.57113,0.551791,1.0,0.506494,0,0.0,0.0,0.0,0.0,0,0
